id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,ciudad_nombre,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año_compra,mes_compra
17828,8691,90214,6,180,1080,BR-MA,216.0,Maranhão,2,2020-09-03,1080,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Daniel Siqueira,2020,9
17829,6262,90587,5,644,3220,BR-SC,644.0,Santa Catarina,1,2020-09-03,3220,Camiseta Eternity,644,Mixed,247015.0,Nuevo Con Etiqueta,Camiseta,Ana Duarte,2020,9
17830,83792,91163,4,390,1560,BR-GO,312.0,Goiás,1,2020-09-03,1560,Calca Costuras Bege,390,Agilità,313737.0,Usado,Calca,Ana Duarte,2020,9
17831,43699,91333,1,169,169,BR-PE,33.8,Pernambuco,1,2020-09-03,169,Shorts Estampa Cinto,169,Shoulder,247357.0,Usado,Shorts,Ana Duarte,2020,9
17832,3829,92748,2,2630,5260,BR-SP,1052.0,São Paulo,2,2020-09-03,5260,Sneaker Monograma Bege,2630,Louis Vuitton,256175.0,Usado,Sneaker,Daniel Siqueira,2020,9
17833,45979,94420,3,280,840,BR-PE,168.0,Pernambuco,3,2020-09-03,840,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Nadia Oliveira,2020,9
17834,9397,94635,4,345,1380,BR-SE,276.0,Sergipe,2,2020-09-03,1380,Vestido Estampa Geometrica,345,Daslu,944025.0,Usado,Vestido,Daniel Siqueira,2020,9
17835,28699,95564,6,420,2520,BR-RS,504.0,Rio Grande do Sul,5,2020-09-03,2520,Calca Verde Bolsos,420,Brooksfield,947048.0,Usado,Calca,Paulo Calanca,2020,9
17836,11736,95662,2,740,1480,BR-SC,296.0,Santa Catarina,2,2020-09-03,1480,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Daniel Siqueira,2020,9
17837,39814,95787,4,390,1560,BR-PI,312.0,Piauí,1,2020-09-03,1560,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Ana Duarte,2020,9
17838,48483,96648,6,400,2400,BR-MA,480.0,Maranhão,2,2020-09-03,2400,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Daniel Siqueira,2020,9
17839,4835,97360,6,560,3360,BR-CE,672.0,Ceará,2,2020-09-03,3360,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Daniel Siqueira,2020,9
17840,66135,97907,5,490,2450,BR-MA,490.0,Maranhão,4,2020-09-03,2450,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Millena Pereira,2020,9
17841,15470,97908,3,590,1770,BR-RO,354.0,Rondônia,2,2020-09-03,1770,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Daniel Siqueira,2020,9
17842,84176,98451,4,310,1240,BR-RJ,248.0,Rio de Janeiro,2,2020-09-03,1240,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Daniel Siqueira,2020,9
17843,6742,98626,3,850,2550,BR-PA,510.0,Pará,2,2020-09-03,2550,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Daniel Siqueira,2020,9
17844,45695,98793,1,240,240,BR-DF,48.0,Distrito Federal,5,2020-09-03,240,Blusa Malha Paete,240,Le Lis Blanc,522405.0,Usado,Blusa,Paulo Calanca,2020,9
17845,8456,99090,6,360,2160,BR-GO,432.0,Goiás,1,2020-09-03,2160,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Ana Duarte,2020,9
17846,3829,99395,1,2630,2630,BR-PE,526.0,Pernambuco,3,2020-09-03,2630,Sneaker Monograma Bege,2630,Louis Vuitton,256175.0,Usado,Sneaker,Nadia Oliveira,2020,9
17847,5567,99667,4,210,840,BR-PI,168.0,Piauí,2,2020-09-03,840,Vestido Medio Florl,210,Amaro,525428.0,Usado,Vestido,Daniel Siqueira,2020,9
17848,93262,99823,4,450,1800,BR-CE,360.0,Ceará,4,2020-09-03,1800,Sandalia Prata Pedraria,450,Thay Ribas,233379.0,Usado,Sandalia,Millena Pereira,2020,9
17849,98640,100230,5,990,4950,BR-MS,990.0,Mato Grosso do Sul,2,2020-09-03,4950,Calca Jeans Costuras,990,Diesel,312258.0,Usado,Calca,Daniel Siqueira,2020,9
17850,7940,101640,3,1200,3600,BR-DF,720.0,Distrito Federal,2,2020-09-03,3600,Saia Roxa Estampada,1200,Miu Miu,930078.0,Usado,Saia,Daniel Siqueira,2020,9
17851,74864,101757,5,130,650,BR-TO,130.0,Tocantins,2,2020-09-03,650,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Daniel Siqueira,2020,9
17852,8691,102777,6,180,1080,BR-PR,216.0,Paraná,3,2020-09-03,1080,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Nadia Oliveira,2020,9
17853,29650,103168,4,120,480,BR-RO,96.0,Rondônia,2,2020-09-03,480,Vestido Estampa Pb,120,H&M,285576.0,Usado,Vestido,Daniel Siqueira,2020,9
17854,50771,103335,4,340,1360,BR-MG,272.0,Minas Gerais,1,2020-09-03,1360,Casaco Preto Amarracao,340,Maria Bonita,219782.0,Usado,Casaco,Ana Duarte,2020,9
17855,80644,103411,3,990,2970,BR-PB,594.0,Paraíba,3,2020-09-03,2970,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Nadia Oliveira,2020,9
17856,5412,103966,5,788,3940,BR-CE,788.0,Ceará,2,2020-09-03,3940,Camiseta Tencel Umay,788,Mixed,257373.0,Nuevo Con Etiqueta,Camiseta,Daniel Siqueira,2020,9
17857,28699,104291,6,420,2520,BR-PE,504.0,Pernambuco,1,2020-09-03,2520,Calca Verde Bolsos,420,Brooksfield,947048.0,Usado,Calca,Ana Duarte,2020,9
17858,41189,104805,1,160,160,BR-RS,32.0,Rio Grande do Sul,1,2020-09-03,160,Calca Acetinada Preta,160,Zara,176893.0,Usado,Calca,Ana Duarte,2020,9
17859,39368,106056,1,279,279,BR-RJ,55.8,Rio de Janeiro,2,2020-09-03,279,Shorts Neoprene Pb,279,Animale,305188.0,Usado,Shorts,Daniel Siqueira,2020,9
17860,6381,107175,3,586,1758,BR-GO,351.6,Goiás,3,2020-09-03,1758,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo Con Etiqueta,Camiseta,Nadia Oliveira,2020,9
17861,4853,107479,2,100,200,BR-CE,40.0,Ceará,2,2020-09-03,200,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Daniel Siqueira,2020,9
17862,22407,108295,5,200,1000,BR-RR,200.0,Roraima,2,2020-09-03,1000,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Daniel Siqueira,2020,9
17863,53458,108747,3,450,1350,BR-BA,270.0,Bahia,1,2020-09-03,1350,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Ana Duarte,2020,9
17864,50478,108894,6,315,1890,BR-RR,378.0,Roraima,4,2020-09-03,1890,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Millena Pereira,2020,9
17865,100932,109258,1,3900,3900,BR-CE,780.0,Ceará,5,2020-09-03,3900,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Paulo Calanca,2020,9
17866,13716,109592,2,450,900,BR-AP,180.0,Amapá,1,2020-09-03,900,Vestido Longo Militar,450,Iorane,161326.0,Nuevo Sin Etiqueta,Vestido,Ana Duarte,2020,9
17867,27659,109913,5,140,700,BR-GO,140.0,Goiás,3,2020-09-03,700,Blusa Tricolor,140,Zara,278232.0,Usado,Blusa,Nadia Oliveira,2020,9
17868,4853,109932,3,100,300,BR-AC,60.0,Acre,3,2020-09-03,300,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Nadia Oliveira,2020,9
17869,66539,110428,1,399,399,BR-MA,79.8,Maranhão,2,2020-09-03,399,Shorts Bordado Branco,399,Shoulder,211444.0,Nuevo Con Etiqueta,Shorts,Daniel Siqueira,2020,9
17870,9397,110989,2,345,690,BR-PI,138.0,Piauí,4,2020-09-03,690,Vestido Estampa Geometrica,345,Daslu,944025.0,Usado,Vestido,Millena Pereira,2020,9
17871,47475,111958,5,490,2450,BR-BA,490.0,Bahia,5,2020-09-03,2450,Calca Alfaiataria Preta,490,Mixed,263658.0,Usado,Calca,Paulo Calanca,2020,9
17872,91248,114009,5,45,225,BR-RJ,45.0,Rio de Janeiro,3,2020-09-03,225,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Nadia Oliveira,2020,9
17873,89100,116262,4,4200,16800,BR-BA,3360.0,Bahia,2,2020-09-03,16800,Vestido Longo Preto,4200,Barbara Bela,104978.0,Usado,Vestido,Daniel Siqueira,2020,9
17874,57696,116742,6,410,2460,BR-RJ,492.0,Rio de Janeiro,4,2020-09-03,2460,Vestido Estampa Verde,410,Farm,295337.0,Usado,Vestido,Millena Pereira,2020,9
17875,2706,117483,1,590,590,BR-DF,118.0,Distrito Federal,1,2020-09-03,590,Blusa Cinza,590,Mixed,297627.0,Usado,Blusa,Ana Duarte,2020,9
17876,100983,118661,4,350,1400,BR-RR,280.0,Roraima,2,2020-09-03,1400,Blusa Croche Branca,350,Galeria Tricot,222915.0,Usado,Blusa,Daniel Siqueira,2020,9
17877,15875,118878,2,490,980,BR-SP,196.0,São Paulo,4,2020-09-03,980,Vestido Recortes Cores,490,Alix Shop,257917.0,Usado,Vestido,Millena Pereira,2020,9
17878,47475,119502,1,490,490,BR-DF,98.0,Distrito Federal,2,2020-09-04,490,Calca Alfaiataria Preta,490,Mixed,263658.0,Usado,Calca,Daniel Siqueira,2020,9
17879,7193,119669,2,320,640,BR-RR,128.0,Roraima,2,2020-09-04,640,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Daniel Siqueira,2020,9
17880,59337,119893,5,390,1950,BR-RJ,390.0,Rio de Janeiro,2,2020-09-04,1950,Blusa Tricot Mescla,390,Levi'S,295977.0,Usado,Blusa,Daniel Siqueira,2020,9
17881,59337,119974,2,390,780,BR-SP,156.0,São Paulo,1,2020-09-04,780,Blusa Tricot Mescla,390,Levi'S,295977.0,Usado,Blusa,Ana Duarte,2020,9
17882,65473,120613,6,210,1260,BR-SC,252.0,Santa Catarina,5,2020-09-04,1260,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Paulo Calanca,2020,9
17883,23575,121310,6,210,1260,BR-PB,252.0,Paraíba,5,2020-09-04,1260,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Paulo Calanca,2020,9
17884,100460,121418,6,890,5340,BR-MG,1068.0,Minas Gerais,2,2020-09-04,5340,Vestido Azul Franzido,890,Cris Barros,310953.0,Usado,Vestido,Daniel Siqueira,2020,9
17885,53941,121549,4,280,1120,BR-RO,224.0,Rondônia,1,2020-09-04,1120,Cropped Escritas Pb,280,Linda De Morrer,917972.0,Usado,Cropped,Ana Duarte,2020,9
17886,85154,122239,2,420,840,BR-TO,168.0,Tocantins,2,2020-09-04,840,Vestido Ombro Pb,420,Dress&Co,255995.0,Usado,Vestido,Daniel Siqueira,2020,9
17887,56571,122707,4,420,1680,BR-RJ,336.0,Rio de Janeiro,3,2020-09-04,1680,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Nadia Oliveira,2020,9
17888,72667,123152,4,139,556,BR-MS,111.2,Mato Grosso do Sul,4,2020-09-04,556,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Millena Pereira,2020,9
17889,74864,123638,2,130,260,BR-GO,52.0,Goiás,5,2020-09-04,260,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Paulo Calanca,2020,9
17890,30211,123685,1,380,380,BR-RJ,76.0,Rio de Janeiro,5,2020-09-04,380,Vestido Branco Renda,380,Felini,940042.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2020,9
17891,55051,123976,3,760,2280,BR-RJ,456.0,Rio de Janeiro,4,2020-09-04,2280,Bermuda Acetinada Preta,760,Paula Raia,920767.0,Usado,Bermuda,Millena Pereira,2020,9
17892,50478,124170,1,315,315,BR-RR,63.0,Roraima,3,2020-09-04,315,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Nadia Oliveira,2020,9
17893,4835,125146,4,560,2240,BR-AC,448.0,Acre,3,2020-09-04,2240,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Nadia Oliveira,2020,9
17894,41518,125201,1,260,260,BR-PE,52.0,Pernambuco,4,2020-09-04,260,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo Con Etiqueta,Calca,Millena Pereira,2020,9
17895,42913,125905,1,2590,2590,BR-PR,518.0,Paraná,4,2020-09-04,2590,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Millena Pereira,2020,9
17896,35682,126174,6,250,1500,BR-GO,300.0,Goiás,4,2020-09-04,1500,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Millena Pereira,2020,9
17897,12895,126382,4,2600,10400,BR-MS,2080.0,Mato Grosso do Sul,1,2020-09-04,10400,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Ana Duarte,2020,9
17898,18751,127229,6,990,5940,BR-BA,1188.0,Bahia,5,2020-09-04,5940,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2020,9
17899,61071,127318,5,450,2250,BR-AP,450.0,Amapá,2,2020-09-04,2250,Macacao Malha Preto,450,Animale,308101.0,Usado,Macacao,Daniel Siqueira,2020,9
17900,91248,127374,2,45,90,BR-PE,18.0,Pernambuco,3,2020-09-04,90,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Nadia Oliveira,2020,9
17901,73692,127706,4,90,360,BR-SP,72.0,São Paulo,1,2020-09-04,360,Shorts Estampa Floral,90,Zara,238011.0,Usado,Shorts,Ana Duarte,2020,9
17902,84692,128687,2,499,998,BR-MT,199.6,Mato Grosso,4,2020-09-04,998,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo Sin Etiqueta,Tenis,Millena Pereira,2020,9
17903,100932,129191,5,3900,19500,BR-GO,3900.0,Goiás,4,2020-09-04,19500,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Millena Pereira,2020,9
17904,74864,130218,1,130,130,BR-RJ,26.0,Rio de Janeiro,1,2020-09-04,130,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Ana Duarte,2020,9
17905,31651,130560,2,180,360,BR-SC,72.0,Santa Catarina,5,2020-09-04,360,Blusa Roxa Babadinhos,180,Zara,295222.0,Usado,Blusa,Paulo Calanca,2020,9
17906,4835,131806,6,560,3360,BR-MS,672.0,Mato Grosso do Sul,3,2020-09-04,3360,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Nadia Oliveira,2020,9
17907,3451,133438,4,250,1000,BR-RR,200.0,Roraima,5,2020-09-04,1000,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Paulo Calanca,2020,9
17908,38723,135792,3,80,240,BR-SP,48.0,São Paulo,2,2020-09-04,240,Top Cropped Coqueiros,80,Forever 21,192101.0,Usado,Top,Daniel Siqueira,2020,9
17909,83009,135793,3,280,840,BR-PI,168.0,Piauí,2,2020-09-04,840,Body Babado Pb,280,Karmani,263899.0,Usado,Body,Daniel Siqueira,2020,9
17910,8707,136142,6,150,900,BR-MT,180.0,Mato Grosso,1,2020-09-04,900,Regata Nadador Lilas,150,Animale,247619.0,Usado,Regata,Ana Duarte,2020,9
17911,4835,136412,5,560,2800,BR-GO,560.0,Goiás,1,2020-09-04,2800,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Ana Duarte,2020,9
17912,27546,138367,1,336,336,BR-RR,67.2,Roraima,1,2020-09-04,336,Calca Veludo Cotele,336,Joe'S,236203.0,Usado,Calca,Ana Duarte,2020,9
17913,41518,138624,3,260,780,BR-AL,156.0,Alagoas,4,2020-09-04,780,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo Con Etiqueta,Calca,Millena Pereira,2020,9
17914,87711,138982,5,140,700,BR-PA,140.0,Pará,5,2020-09-04,700,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Paulo Calanca,2020,9
17915,54794,138990,3,350,1050,BR-ES,210.0,Espírito Santo,3,2020-09-04,1050,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Nadia Oliveira,2020,9
17916,100460,139580,4,890,3560,BR-PE,712.0,Pernambuco,2,2020-09-04,3560,Vestido Azul Franzido,890,Cris Barros,310953.0,Usado,Vestido,Daniel Siqueira,2020,9
17917,53458,139808,5,450,2250,BR-TO,450.0,Tocantins,2,2020-09-04,2250,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Daniel Siqueira,2020,9
17918,74864,263,5,130,650,BR-RR,130.0,Roraima,3,2020-09-04,650,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Nadia Oliveira,2020,9
17919,30263,1090,5,135,675,BR-PA,135.0,Pará,2,2020-09-04,675,Camiseta Neon Bordado,135,Zara,103277.0,Usado,Camiseta,Daniel Siqueira,2020,9
17920,47475,2309,4,490,1960,BR-RR,392.0,Roraima,2,2020-09-04,1960,Calca Alfaiataria Preta,490,Mixed,263658.0,Usado,Calca,Daniel Siqueira,2020,9
17921,35682,2995,3,250,750,BR-PA,150.0,Pará,2,2020-09-04,750,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Daniel Siqueira,2020,9
17922,98964,3800,5,280,1400,BR-MG,280.0,Minas Gerais,3,2020-09-05,1400,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Nadia Oliveira,2020,9
17923,11736,3873,5,740,3700,BR-DF,740.0,Distrito Federal,1,2020-09-05,3700,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Ana Duarte,2020,9
17924,51314,4129,3,410,1230,BR-CE,246.0,Ceará,1,2020-09-05,1230,Cardigan Fio Floral,410,Le Lis Blanc,278231.0,Usado,Cardigan,Ana Duarte,2020,9
17925,57696,4542,2,410,820,BR-MT,164.0,Mato Grosso,2,2020-09-05,820,Vestido Estampa Verde,410,Farm,295337.0,Usado,Vestido,Daniel Siqueira,2020,9
17926,12812,4572,2,320,640,BR-SC,128.0,Santa Catarina,2,2020-09-05,640,Sandalia Nude Vazado,320,Schutz,522917.0,Usado,Sandalia,Daniel Siqueira,2020,9
17927,5292,5352,3,576,1728,BR-PR,345.6,Paraná,2,2020-09-05,1728,Saia Jeans Forest,576,Mixed,222683.0,Nuevo Con Etiqueta,Saia,Daniel Siqueira,2020,9
17928,73692,5530,6,90,540,BR-GO,108.0,Goiás,2,2020-09-05,540,Shorts Estampa Floral,90,Zara,238011.0,Usado,Shorts,Daniel Siqueira,2020,9
17929,29650,6537,1,120,120,BR-RO,24.0,Rondônia,5,2020-09-05,120,Vestido Estampa Pb,120,H&M,285576.0,Usado,Vestido,Paulo Calanca,2020,9
17930,65473,6690,5,210,1050,BR-RR,210.0,Roraima,2,2020-09-05,1050,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Daniel Siqueira,2020,9
17931,48872,7087,1,120,120,BR-TO,24.0,Tocantins,5,2020-09-05,120,Choker Pedra Branca,120,Fabiana Caterina,274593.0,Nuevo Con Etiqueta,Choker,Paulo Calanca,2020,9
17932,47405,7240,1,310,310,BR-MS,62.0,Mato Grosso do Sul,2,2020-09-05,310,Blusa Manga Estampa,310,Animale,294463.0,Usado,Blusa,Daniel Siqueira,2020,9
17933,71946,8354,3,290,870,BR-MG,174.0,Minas Gerais,5,2020-09-05,870,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Paulo Calanca,2020,9
17934,3865,9132,5,6500,32500,BR-BA,6500.0,Bahia,1,2020-09-05,32500,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Ana Duarte,2020,9
17935,3865,9903,1,6500,6500,BR-PE,1300.0,Pernambuco,1,2020-09-05,6500,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Ana Duarte,2020,9
17936,49026,10235,3,240,720,BR-TO,144.0,Tocantins,5,2020-09-05,720,Blusa Colorida Babado,240,Farm,318273.0,Usado,Blusa,Paulo Calanca,2020,9
17937,72621,10871,6,179,1074,BR-RN,214.8,Rio Grande do Norte,5,2020-09-05,1074,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Paulo Calanca,2020,9
17938,33976,11397,3,120,360,BR-ES,72.0,Espírito Santo,2,2020-09-05,360,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Daniel Siqueira,2020,9
17939,8691,11685,2,180,360,BR-AP,72.0,Amapá,4,2020-09-05,360,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Millena Pereira,2020,9
17940,86845,12840,6,110,660,BR-RS,132.0,Rio Grande do Sul,1,2020-09-05,660,Bermuda Listras Bolsos,110,Toca Do Coelho,256800.0,Usado,Bermuda,Ana Duarte,2020,9
17941,6742,13170,3,850,2550,BR-AP,510.0,Amapá,2,2020-09-05,2550,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Daniel Siqueira,2020,9
17942,100932,13788,3,3900,11700,BR-PA,2340.0,Pará,1,2020-09-05,11700,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Ana Duarte,2020,9
17943,82990,14543,4,450,1800,BR-BA,360.0,Bahia,5,2020-09-05,1800,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Paulo Calanca,2020,9
17944,47405,15349,5,310,1550,BR-AP,310.0,Amapá,4,2020-09-05,1550,Blusa Manga Estampa,310,Animale,294463.0,Usado,Blusa,Millena Pereira,2020,9
17945,66135,16159,5,490,2450,BR-ES,490.0,Espírito Santo,3,2020-09-05,2450,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Nadia Oliveira,2020,9
17946,6888,17303,6,350,2100,BR-CE,420.0,Ceará,4,2020-09-05,2100,Sapato Python,350,Cori,952821.0,Usado,Sapato,Millena Pereira,2020,9
17947,3829,17726,5,2630,13150,BR-GO,2630.0,Goiás,2,2020-09-05,13150,Sneaker Monograma Bege,2630,Louis Vuitton,256175.0,Usado,Sneaker,Daniel Siqueira,2020,9
17948,43888,18189,4,190,760,BR-MG,152.0,Minas Gerais,2,2020-09-05,760,Regata Renda Branca,190,Farm,257576.0,Usado,Regata,Daniel Siqueira,2020,9
17949,37794,19317,6,105,630,BR-DF,126.0,Distrito Federal,5,2020-09-05,630,Blusa Coracao Pedrarias,105,Zara,304416.0,Usado,Blusa,Paulo Calanca,2020,9
17950,79551,21414,2,290,580,BR-AP,116.0,Amapá,2,2020-09-06,580,Shorts Jeans Destroyed,290,Sacada,213739.0,Usado,Shorts,Daniel Siqueira,2020,9
17951,84692,21739,2,499,998,BR-MA,199.6,Maranhão,4,2020-09-06,998,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo Sin Etiqueta,Tenis,Millena Pereira,2020,9
17952,6742,22641,5,850,4250,BR-PR,850.0,Paraná,5,2020-09-06,4250,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Paulo Calanca,2020,9
17953,40082,23089,3,315,945,BR-RS,189.0,Rio Grande do Sul,4,2020-09-06,945,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Millena Pereira,2020,9
17954,60010,23663,1,90,90,BR-MA,18.0,Maranhão,5,2020-09-06,90,Vestido Estampa Azul,90,Forever 21,272238.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2020,9
17955,86302,25378,1,139,139,BR-MS,27.8,Mato Grosso do Sul,4,2020-09-06,139,Body Estampa Coracoes,139,Carter’S,214670.0,Usado,Body,Millena Pereira,2020,9
17956,11218,25997,1,250,250,BR-BA,50.0,Bahia,5,2020-09-06,250,Calca Alfaiataria Preta,250,Le Lis Blanc,952813.0,Usado,Calca,Paulo Calanca,2020,9
17957,84692,26475,6,499,2994,BR-AP,598.8,Amapá,4,2020-09-06,2994,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo Sin Etiqueta,Tenis,Millena Pereira,2020,9
17958,57708,28057,2,990,1980,BR-SC,396.0,Santa Catarina,1,2020-09-06,1980,Sapatilha Python Bege,990,Tory Burch,278531.0,Usado,Sapatilha,Ana Duarte,2020,9
17959,17258,28742,6,420,2520,BR-RR,504.0,Roraima,2,2020-09-06,2520,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Daniel Siqueira,2020,9
17960,33349,28887,4,270,1080,BR-RO,216.0,Rondônia,2,2020-09-06,1080,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Daniel Siqueira,2020,9
17961,55452,29034,6,350,2100,BR-AL,420.0,Alagoas,4,2020-09-06,2100,Vestido Longo Off-White,350,My Place,286176.0,Usado,Vestido,Millena Pereira,2020,9
17962,13716,29693,1,450,450,BR-SE,90.0,Sergipe,1,2020-09-06,450,Vestido Longo Militar,450,Iorane,161326.0,Nuevo Sin Etiqueta,Vestido,Ana Duarte,2020,9
17963,72621,29852,4,179,716,BR-RR,143.2,Roraima,2,2020-09-06,716,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Daniel Siqueira,2020,9
17964,80644,30171,6,990,5940,BR-AL,1188.0,Alagoas,2,2020-09-06,5940,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Daniel Siqueira,2020,9
17965,8691,30637,6,180,1080,BR-MT,216.0,Mato Grosso,3,2020-09-06,1080,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Nadia Oliveira,2020,9
17966,21429,31935,2,390,780,BR-MA,156.0,Maranhão,2,2020-09-06,780,Casaco Preto Botoes,390,Banana Republic,321380.0,Usado,Casaco,Daniel Siqueira,2020,9
17967,47682,32038,2,430,860,BR-GO,172.0,Goiás,5,2020-09-06,860,Vestido Malha Estampa,430,Forum,255197.0,Usado,Vestido,Paulo Calanca,2020,9
17968,44424,32064,1,360,360,BR-AL,72.0,Alagoas,4,2020-09-06,360,Calca Jeans Costuras,360,Seven,241025.0,Usado,Calca,Millena Pereira,2020,9
17969,30211,33490,1,380,380,BR-RJ,76.0,Rio de Janeiro,1,2020-09-06,380,Vestido Branco Renda,380,Felini,940042.0,Nuevo Con Etiqueta,Vestido,Ana Duarte,2020,9
17970,13705,33536,3,180,540,BR-ES,108.0,Espírito Santo,2,2020-09-06,540,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Daniel Siqueira,2020,9
17971,66255,33670,6,390,2340,BR-BA,468.0,Bahia,3,2020-09-06,2340,Vestido Malha Cinza,390,All Saints Spitalfields,255377.0,Usado,Vestido,Nadia Oliveira,2020,9
17972,85154,33940,4,420,1680,BR-RJ,336.0,Rio de Janeiro,4,2020-09-06,1680,Vestido Ombro Pb,420,Dress&Co,255995.0,Usado,Vestido,Millena Pereira,2020,9
17973,5995,34860,3,398,1194,BR-AL,238.8,Alagoas,4,2020-09-06,1194,Calca Linho Ten,398,Mixed,216052.0,Nuevo Con Etiqueta,Calca,Millena Pereira,2020,9
17974,12895,36266,3,2600,7800,BR-PA,1560.0,Pará,4,2020-09-06,7800,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Millena Pereira,2020,9
17975,62594,36535,5,300,1500,BR-AL,300.0,Alagoas,1,2020-09-06,1500,Blusa Pontas Blue,300,Dkny,163810.0,Usado,Blusa,Ana Duarte,2020,9
